customer_message,support_response,customer_tweet_id,support_tweet_id
"Danke für die schnelle Antwort... ja, ich werde mal nachfragen, was da schiefgelaufen sein soll. Ihnen auch einen schönen Abend noch.",Danke :-),5317,5316
"Ach schau an. Meine Bestellung war unzustellbar... , was ist da denn passiert? Bekomme ich mein Geld nun wieder?",Bei unzustellbaren Sendungen wird gewöhnlich nach Bearbeitung der Retoure eine Erstattung veranlasst. Den Grund können wir von hier aus leider nicht einsehen. Bei Fragen hierzu kannst du dich gerne per E-mail/Telefon an unseren Kundenservice wenden. Schönen Abend ^MH,5319,5318
Will I be forced to listen to ads on Amazon Music Unlimited the way I'm now forced to view them on ?,Listen ad-free with unlimited skips with Music Unlimited. Stream on!! ^RR,5322,5320
Trying to place an order this happened before and deleting and rentering my address fixed it but now it's across multiple prime accounts to the same address,"Prime shipping refers to transit time after your orders ship, in working days. Some orders require additional processing and handling. The delivery date shown at checkout is the most accurate. ^LR",5328,5326
But why has every item got 3+ days processing time when it's usually next day,Some deliveries may take slightly longer than usual. You can read more information on here: ^KI,5327,5329
live chat down in the UK and as a prime member I cannot t get any items delivered before Tuesday whats going on?,"Hi there, I'm sorry for the delivery troubles! Just to confirm, are you trying to place an order right now, or is this an ongoing issue? Are we missing the promised delivery dates here: ^DW",5331,5330
Pago para tener el Prime con vosotros para que me tarden en llegar 10 dias? Reembolsadme la compra y lo compro en cualquier otro sitio,"Zainda, nos comentarías, ¿ya entraste en contacto con nuestro Servicio de Atención al Cliente? ^HC",5778,5776
tem previsao para liberar a terceira temporada de #mrrobot no #amazonprimebrasil ?,"Olá, H.o! No momento não temos previsão, mas qualquer novidade será anunciada diretamente no nosso site e redes sociais. ^CR",5782,5780
ご丁寧にありがとうございます！ 逆に面白かったので全く問題ないです！ありがとうございます！,恐れ入ります🙇 既にハロウィンが過ぎてしまったところ大変恐縮ではございますが、万が一返品や交換をご希望される場合は、お伝えしたURLをご参照いただければと存じます。また、お手続きに関してご不明点がございましたら、ご遠慮なくお知らせください。 YM,5784,5783
【新 一日一句】10.31 ハロウィンは クレームさえも 吹き飛ばす🎃 Amazonで マリオとルイージを買ったのに マリオとマリオが来たwww Wルイージよりマシか！笑 ハッピーハロウィン！👻💕,ご迷惑をおかけしております。お届けした商品に問題があった場合、Amazonが発送する商品は返品・交換（可能な商品のみ）にて対応させていただいております。お手数ですが、リンクをご参照の上お手続きください。 TN,5786,5785
"I have stopped ordering from your site, Amazon courier guys are very rude. I have given similar complaints to u no of tyms.",Please share your details here: and I'll get in touch with you. 2/2 ^HD,5789,5788
"I have stopped ordering from your site, Amazon courier guys are very rude. I have given similar complaints to u no of tyms.",Apologies for this unpleasant experience. I'd like to take a closer look. 1/2 ^HD,5789,5790
I’m trying off my fire stick,(2/2) ... please reach out to us for real-time troubleshooting here: ^WT,5793,5791
I go to watch #thebay and episode 7 &amp; 8 aren’t there??? 😭,"I'm sorry, I see we do have both episodes available. Can you let us know which device you are streaming this on? ^EB",5796,5795
I’m trying off my fire stick,I'd recommend restarting your Fire Stick by unplugging it from the TV and wall outlet. If that doesn't work... (1/2),5793,5794
"I lost my signal while searching something in and since the page didn't load, this shows up...I am not even mad. #DogsForLife","We know not having service is ruff, but dogs make everything better! 🐶 ^HM",5801,5800
#HappyHalloween2017 from your biggest fan. Thank you for creating #efficient and #healthy households nationwide!,"Thank YOU, Alisondra, for being one of our amazing customers! ^BE",5803,5802
My audiobook hasn’t shipped (but the site still says I’ll get it by 8PM 🙄),I'm sorry for the wait! Please let us know if it does not arrive by 8PM. We want to make sure you receive the order. ^DD,5805,5804
"Will do in morning. By the way, I’ve complained about this same issue 3 times and twice before directly to carrier.","When you have a moment, please phone us here: ^RR",6958,6956
Please call me,"If you follow the link ^RR provided, we'd love to give you a call. ^MH",6957,6959
Or you can provide me with a direct dial number and I’ll call it now,Hi there! We are not able to see customer's account information here on Twitter. Please reach out to us by calling 866-216-1072 and keep us updated on the outcome! ^SP,6960,6962
"Thank you. Spoke with customer service who was very nice &amp; helpful &amp; put me straight through to a Competent logistics person who documented issue, researched my acct &amp; was going to contact delivery Svc directly to ensure procedures followed. Time will tell. Thank you.",You're welcome. Reach out again if you have questions in the future. We're here to help. ^JF,6963,6964
So for the 4th time the package I ordered was tossed onto my property instead of being left on my front porch. It was raining. Package wet. I’ve complained repeatedly to no avail. Since Amazon switched from USPS to local delivery Svc the SERVICE is terrible.,I am so sorry this has happened. Can you please clarify the carrier for us? We want to assist! You can see that info here: ^BA,6966,6965
amazonの梱包雑…珍しい。しかも、資格のテキスト少しページ曲がってしまってるし2冊が合体してたし…,ご迷惑をおかけしております。もしお届けした商品に問題があった場合、Amazonが発送する商品は返品・交換（可能な商品のみ）にて対応させていただいております。その場合には、お手数ですが、リンクをご参照の上お手続きください。 TN,6998,6997
ねぇこういうのマジで頭悪いと思うんだよね。じゃあ具体的にどんなサイトにいつどの端末から登録したのか訊けば答えられるんかね。そのサイトのアクセスログに俺のIPアドレスは載ってるんかね。そもそもAmazonは「有料動画サイト」とかやってねぇよバカか。,失礼いたします。ご存知かと存じますが、当サイトからそのようなメールをお送りすることはございません。Amazonの名をかたるフィッシング行為が増えているようですので、どうぞお気を付けください。 SM,7013,7012
